id,name,type,year,variable,value
0500000US36023,"Cortland County, New York",county,2015,percent_high_school_graduate_or_higher,89.9
0500000US36023,"Cortland County, New York",county,2016,percent_high_school_graduate_or_higher,90.4
0500000US36023,"Cortland County, New York",county,2014,percent_high_school_graduate_or_higher,90.1
0500000US36023,"Cortland County, New York",county,2012,percent_high_school_graduate_or_higher,89.8
0500000US48099,"Coryell County, Texas",county,2016,percent_high_school_graduate_or_higher,87.6
0500000US48099,"Coryell County, Texas",county,2015,percent_high_school_graduate_or_higher,88.2
0500000US39031,"Coshocton County, Ohio",county,2015,percent_high_school_graduate_or_higher,85
0500000US39031,"Coshocton County, Ohio",county,2010,percent_high_school_graduate_or_higher,85
0500000US08023,"Costilla County, Colorado",county,2016,percent_high_school_graduate_or_higher,77
0500000US08023,"Costilla County, Colorado",county,2015,percent_high_school_graduate_or_higher,75.9
0500000US48101,"Cottle County, Texas",county,2016,percent_high_school_graduate_or_higher,72.2
0500000US48101,"Cottle County, Texas",county,2011,percent_high_school_graduate_or_higher,75.8
0500000US40033,"Cotton County, Oklahoma",county,2016,percent_high_school_graduate_or_higher,87.7
0500000US40033,"Cotton County, Oklahoma",county,2015,percent_high_school_graduate_or_higher,84.7
0500000US40033,"Cotton County, Oklahoma",county,2010,percent_high_school_graduate_or_higher,82.5
0500000US40033,"Cotton County, Oklahoma",county,2014,percent_high_school_graduate_or_higher,84.4
0500000US27033,"Cottonwood County, Minnesota",county,2016,percent_high_school_graduate_or_higher,89.9
0500000US27033,"Cottonwood County, Minnesota",county,2015,percent_high_school_graduate_or_higher,89.4
0500000US27033,"Cottonwood County, Minnesota",county,2011,percent_high_school_graduate_or_higher,85
0500000US51580,"Covington city, Virginia",county,2015,percent_high_school_graduate_or_higher,83.2
0500000US51580,"Covington city, Virginia",county,2016,percent_high_school_graduate_or_higher,84.9
0500000US51580,"Covington city, Virginia",county,2012,percent_high_school_graduate_or_higher,78.2
0500000US51580,"Covington city, Virginia",county,2010,percent_high_school_graduate_or_higher,80.9
0500000US01039,"Covington County, Alabama",county,2015,percent_high_school_graduate_or_higher,79.8
0500000US01039,"Covington County, Alabama",county,2016,percent_high_school_graduate_or_higher,80.9
0500000US28031,"Covington County, Mississippi",county,2015,percent_high_school_graduate_or_higher,78.6
0500000US28031,"Covington County, Mississippi",county,2016,percent_high_school_graduate_or_higher,79.4
0500000US28031,"Covington County, Mississippi",county,2011,percent_high_school_graduate_or_higher,78.5
0500000US28031,"Covington County, Mississippi",county,2010,percent_high_school_graduate_or_higher,78.8
0500000US28031,"Covington County, Mississippi",county,2014,percent_high_school_graduate_or_higher,77.7
0500000US13077,"Coweta County, Georgia",county,2015,percent_high_school_graduate_or_higher,88.4
0500000US13077,"Coweta County, Georgia",county,2014,percent_high_school_graduate_or_higher,88.3
0500000US13077,"Coweta County, Georgia",county,2010,percent_high_school_graduate_or_higher,87.2
0500000US13077,"Coweta County, Georgia",county,2011,percent_high_school_graduate_or_higher,87.2
0500000US20035,"Cowley County, Kansas",county,2016,percent_high_school_graduate_or_higher,89.1
0500000US53015,"Cowlitz County, Washington",county,2015,percent_high_school_graduate_or_higher,87.8
0500000US53015,"Cowlitz County, Washington",county,2016,percent_high_school_graduate_or_higher,88
0500000US53015,"Cowlitz County, Washington",county,2010,percent_high_school_graduate_or_higher,86.1
0500000US53015,"Cowlitz County, Washington",county,2014,percent_high_school_graduate_or_higher,87.2
0500000US40035,"Craig County, Oklahoma",county,2016,percent_high_school_graduate_or_higher,85.6
0500000US40035,"Craig County, Oklahoma",county,2012,percent_high_school_graduate_or_higher,82.6
0500000US40035,"Craig County, Oklahoma",county,2011,percent_high_school_graduate_or_higher,79.8
0500000US51045,"Craig County, Virginia",county,2016,percent_high_school_graduate_or_higher,87.1
0500000US51045,"Craig County, Virginia",county,2011,percent_high_school_graduate_or_higher,89.2
0500000US51045,"Craig County, Virginia",county,2010,percent_high_school_graduate_or_higher,83.4
0500000US05031,"Craighead County, Arkansas",county,2016,percent_high_school_graduate_or_higher,88
0500000US05031,"Craighead County, Arkansas",county,2010,percent_high_school_graduate_or_higher,83.3
0500000US05031,"Craighead County, Arkansas",county,2011,percent_high_school_graduate_or_higher,84.1
0500000US05031,"Craighead County, Arkansas",county,2012,percent_high_school_graduate_or_higher,84.7
0500000US48103,"Crane County, Texas",county,2015,percent_high_school_graduate_or_higher,72.2
0500000US48103,"Crane County, Texas",county,2016,percent_high_school_graduate_or_higher,72.8
0500000US48103,"Crane County, Texas",county,2014,percent_high_school_graduate_or_higher,70.6
0500000US37049,"Craven County, North Carolina",county,2016,percent_high_school_graduate_or_higher,87.3
0500000US37049,"Craven County, North Carolina",county,2010,percent_high_school_graduate_or_higher,87.5
0500000US05033,"Crawford County, Arkansas",county,2015,percent_high_school_graduate_or_higher,85.5
0500000US13079,"Crawford County, Georgia",county,2016,percent_high_school_graduate_or_higher,80.5
0500000US13079,"Crawford County, Georgia",county,2012,percent_high_school_graduate_or_higher,76.5
0500000US13079,"Crawford County, Georgia",county,2011,percent_high_school_graduate_or_higher,77.9
0500000US13079,"Crawford County, Georgia",county,2010,percent_high_school_graduate_or_higher,78.7
0500000US17033,"Crawford County, Illinois",county,2016,percent_high_school_graduate_or_higher,89
0500000US17033,"Crawford County, Illinois",county,2015,percent_high_school_graduate_or_higher,89
0500000US17033,"Crawford County, Illinois",county,2014,percent_high_school_graduate_or_higher,89
0500000US18025,"Crawford County, Indiana",county,2016,percent_high_school_graduate_or_higher,82.7
0500000US18025,"Crawford County, Indiana",county,2015,percent_high_school_graduate_or_higher,82.4
0500000US18025,"Crawford County, Indiana",county,2012,percent_high_school_graduate_or_higher,81.1
0500000US19047,"Crawford County, Iowa",county,2015,percent_high_school_graduate_or_higher,77.5
0500000US19047,"Crawford County, Iowa",county,2016,percent_high_school_graduate_or_higher,78.5
0500000US19047,"Crawford County, Iowa",county,2012,percent_high_school_graduate_or_higher,77.7
0500000US19047,"Crawford County, Iowa",county,2014,percent_high_school_graduate_or_higher,78.1
0500000US20037,"Crawford County, Kansas",county,2015,percent_high_school_graduate_or_higher,90
0500000US20037,"Crawford County, Kansas",county,2016,percent_high_school_graduate_or_higher,90.1
0500000US20037,"Crawford County, Kansas",county,2011,percent_high_school_graduate_or_higher,88.7
0500000US20037,"Crawford County, Kansas",county,2012,percent_high_school_graduate_or_higher,88.6
0500000US20037,"Crawford County, Kansas",county,2010,percent_high_school_graduate_or_higher,88.2
0500000US26039,"Crawford County, Michigan",county,2016,percent_high_school_graduate_or_higher,88
0500000US26039,"Crawford County, Michigan",county,2010,percent_high_school_graduate_or_higher,84.3
0500000US26039,"Crawford County, Michigan",county,2012,percent_high_school_graduate_or_higher,84.8
0500000US29055,"Crawford County, Missouri",county,2015,percent_high_school_graduate_or_higher,77
0500000US29055,"Crawford County, Missouri",county,2016,percent_high_school_graduate_or_higher,78.3
0500000US29055,"Crawford County, Missouri",county,2011,percent_high_school_graduate_or_higher,76.6
0500000US29055,"Crawford County, Missouri",county,2014,percent_high_school_graduate_or_higher,78.2
0500000US29055,"Crawford County, Missouri",county,2010,percent_high_school_graduate_or_higher,77.7
0500000US39033,"Crawford County, Ohio",county,2016,percent_high_school_graduate_or_higher,88.5
0500000US39033,"Crawford County, Ohio",county,2015,percent_high_school_graduate_or_higher,87.7
0500000US39033,"Crawford County, Ohio",county,2014,percent_high_school_graduate_or_higher,87.4
0500000US39033,"Crawford County, Ohio",county,2012,percent_high_school_graduate_or_higher,86.4
0500000US39033,"Crawford County, Ohio",county,2011,percent_high_school_graduate_or_higher,85.6
0500000US42039,"Crawford County, Pennsylvania",county,2016,percent_high_school_graduate_or_higher,88.3
0500000US42039,"Crawford County, Pennsylvania",county,2015,percent_high_school_graduate_or_higher,87.7
0500000US42039,"Crawford County, Pennsylvania",county,2011,percent_high_school_graduate_or_higher,86.2
0500000US42039,"Crawford County, Pennsylvania",county,2014,percent_high_school_graduate_or_higher,87.4
0500000US55023,"Crawford County, Wisconsin",county,2016,percent_high_school_graduate_or_higher,90.1
0500000US55023,"Crawford County, Wisconsin",county,2015,percent_high_school_graduate_or_higher,89.9
0500000US40037,"Creek County, Oklahoma",county,2015,percent_high_school_graduate_or_higher,85.3
0500000US40037,"Creek County, Oklahoma",county,2016,percent_high_school_graduate_or_higher,86.3
0500000US40037,"Creek County, Oklahoma",county,2014,percent_high_school_graduate_or_higher,85.3
0500000US40037,"Creek County, Oklahoma",county,2010,percent_high_school_graduate_or_higher,83.4
0500000US40037,"Creek County, Oklahoma",county,2011,percent_high_school_graduate_or_higher,84.4
0500000US01041,"Crenshaw County, Alabama",county,2015,percent_high_school_graduate_or_higher,78
0500000US01041,"Crenshaw County, Alabama",county,2016,percent_high_school_graduate_or_higher,78.3
0500000US01041,"Crenshaw County, Alabama",county,2014,percent_high_school_graduate_or_higher,76.9
0500000US13081,"Crisp County, Georgia",county,2015,percent_high_school_graduate_or_higher,78.2
0500000US13081,"Crisp County, Georgia",county,2011,percent_high_school_graduate_or_higher,76.2
0500000US13081,"Crisp County, Georgia",county,2010,percent_high_school_graduate_or_higher,73.4
0500000US05035,"Crittenden County, Arkansas",county,2016,percent_high_school_graduate_or_higher,81.8
0500000US05035,"Crittenden County, Arkansas",county,2011,percent_high_school_graduate_or_higher,77.2
0500000US05035,"Crittenden County, Arkansas",county,2012,percent_high_school_graduate_or_higher,78.7
0500000US21055,"Crittenden County, Kentucky",county,2016,percent_high_school_graduate_or_higher,80.2
0500000US21055,"Crittenden County, Kentucky",county,2015,percent_high_school_graduate_or_higher,79.9
0500000US21055,"Crittenden County, Kentucky",county,2010,percent_high_school_graduate_or_higher,75.3
0500000US21055,"Crittenden County, Kentucky",county,2014,percent_high_school_graduate_or_higher,79.2
0500000US47033,"Crockett County, Tennessee",county,2016,percent_high_school_graduate_or_higher,76.5
0500000US47033,"Crockett County, Tennessee",county,2015,percent_high_school_graduate_or_higher,76.3
0500000US47033,"Crockett County, Tennessee",county,2014,percent_high_school_graduate_or_higher,76.8
0500000US48105,"Crockett County, Texas",county,2016,percent_high_school_graduate_or_higher,73.7
0500000US48105,"Crockett County, Texas",county,2015,percent_high_school_graduate_or_higher,71.2
0500000US48105,"Crockett County, Texas",county,2014,percent_high_school_graduate_or_higher,68.4
0500000US48105,"Crockett County, Texas",county,2012,percent_high_school_graduate_or_higher,62.4
0500000US41013,"Crook County, Oregon",county,2016,percent_high_school_graduate_or_higher,87.6
0500000US41013,"Crook County, Oregon",county,2015,percent_high_school_graduate_or_higher,87.1
0500000US41013,"Crook County, Oregon",county,2012,percent_high_school_graduate_or_higher,85.4
0500000US56011,"Crook County, Wyoming",county,2016,percent_high_school_graduate_or_higher,93.9
0500000US56011,"Crook County, Wyoming",county,2014,percent_high_school_graduate_or_higher,94.4
0500000US48107,"Crosby County, Texas",county,2015,percent_high_school_graduate_or_higher,69.7
0500000US48107,"Crosby County, Texas",county,2016,percent_high_school_graduate_or_higher,72.3
0500000US48107,"Crosby County, Texas",county,2010,percent_high_school_graduate_or_higher,75.2
0500000US05037,"Cross County, Arkansas",county,2016,percent_high_school_graduate_or_higher,80.7
0500000US05037,"Cross County, Arkansas",county,2015,percent_high_school_graduate_or_higher,80.1
0500000US05037,"Cross County, Arkansas",county,2011,percent_high_school_graduate_or_higher,77.8
0500000US05037,"Cross County, Arkansas",county,2010,percent_high_school_graduate_or_higher,76.1
0500000US27035,"Crow Wing County, Minnesota",county,2016,percent_high_school_graduate_or_higher,93.5
0500000US27035,"Crow Wing County, Minnesota",county,2010,percent_high_school_graduate_or_higher,91.3
0500000US27035,"Crow Wing County, Minnesota",county,2012,percent_high_school_graduate_or_higher,92.1
0500000US08025,"Crowley County, Colorado",county,2015,percent_high_school_graduate_or_higher,83.4
0500000US08025,"Crowley County, Colorado",county,2012,percent_high_school_graduate_or_higher,69.3
0500000US08025,"Crowley County, Colorado",county,2011,percent_high_school_graduate_or_higher,68.9
0500000US48109,"Culberson County, Texas",county,2015,percent_high_school_graduate_or_higher,62.1
0500000US48109,"Culberson County, Texas",county,2016,percent_high_school_graduate_or_higher,64.9
0500000US48109,"Culberson County, Texas",county,2014,percent_high_school_graduate_or_higher,65.2
0500000US72049,"Culebra Municipio, Puerto Rico",county,2015,percent_high_school_graduate_or_higher,60.6
